0,6.95000
1,6.66500
2,7.60250
3,5.99250
4,5.22250
5,5.53000
6,4.14000
7,3.93500
8,3.30750
9,2.92500
10,2.31000
11,1.48250
12,-0.65000
13,-0.65000
