0,7.61500
1,7.75750
2,6.91000
3,4.26000
4,3.69000
5,3.73250
6,3.54500
7,3.45250
8,-0.65000
9,2.91500
10,2.00750
11,1.98000
12,1.20000
13,-0.65000
