0,5.93500
1,5.62000
2,5.14500
3,6.56000
4,5.84750
5,4.60500
6,4.38500
7,4.07250
8,3.70750
9,2.02250
10,3.62250
11,-0.65000
12,-0.65000
13,-0.65000
