0,5.89000
1,-0.65000
2,6.06500
3,4.51750
4,2.38750
5,3.64000
6,1.67750
7,2.16000
8,1.21750
9,1.18500
10,-0.65000
11,-0.65000
12,-0.65000
13,1.41000
