unit,time,prob,ymin,ymax
V,0.0,90,3.1622776601683795,819.0000000000003
V,0.0,80,3.1622776601683795,167.0
V,0.0,70,3.1622776601683795,167.0
V,0.0,60,3.1622776601683795,167.0
V,0.0,50,3.1622776601683795,40.99999999999999
V,0.0,40,3.1622776601683795,29.999999999999996
V,0.0,30,3.1622776601683795,29.999999999999996
V,0.0,20,3.1622776601683795,29.999999999999996
V,0.0,10,7.999999999999999,11.000000000000002
V,0.0,0,7.999999999999999,7.999999999999999
V,1.0,90,391.89525055291216,207626.82341830884
V,1.0,80,391.89525055291216,73141.50468790832
V,1.0,70,391.89525055291216,29379.513343959636
V,1.0,60,537.6783714488924,12552.732992493102
V,1.0,50,537.6783714488924,3964.412821072631
V,1.0,40,622.3788962943672,3346.436606472368
V,1.0,30,622.3788962943672,1236.893869621948
V,1.0,20,622.3788962943672,1021.8207033969674
V,1.0,10,622.3788962943672,1021.8207033969674
V,1.0,0,1021.8207033969674,1021.8207033969674
V,2.0,90,3207.4690129736596,251648.48890079607
V,2.0,80,3207.4690129736596,141010.4403212266
V,2.0,70,8354.426963031934,53295.791613526126
V,2.0,60,8354.426963031934,52543.72678408256
V,2.0,50,8354.426963031934,52543.72678408256
V,2.0,40,16590.213860848635,52543.72678408256
V,2.0,30,20050.461775520245,44649.74746350089
V,2.0,20,31933.513363323887,42574.45525308182
V,2.0,10,42574.45525308182,42574.45525308182
V,2.0,0,42574.45525308182,42574.45525308182
V,3.0,90,561.4372838962253,40653.48992444656
V,3.0,80,561.4372838962253,40653.48992444656
V,3.0,70,735.1564659493105,40653.48992444656
V,3.0,60,1539.3175182625057,40653.48992444656
V,3.0,50,2587.2016581176426,37369.390658859644
V,3.0,40,2587.2016581176426,11868.245712847962
V,3.0,30,5527.7014713101435,11868.245712847962
V,3.0,20,7470.800587995415,11868.245712847962
V,3.0,10,7470.800587995415,11868.245712847962
V,3.0,0,7470.800587995415,7470.800587995415
V,4.0,90,3.1622776601683795,8204.118216513332
V,4.0,80,3.1622776601683795,8204.118216513332
V,4.0,70,4.0,8204.118216513332
V,4.0,60,34.53143924096143,8204.118216513332
V,4.0,50,34.53143924096143,4774.139244634728
V,4.0,40,76.00287317557547,3663.866651785503
V,4.0,30,385.4665566563209,3663.866651785503
V,4.0,20,594.3081109099377,594.3081109099377
V,4.0,10,594.3081109099377,594.3081109099377
V,4.0,0,594.3081109099377,594.3081109099377
V,5.0,90,3.1622776601683795,792.7957735533795
V,5.0,80,3.1622776601683795,792.7957735533795
V,5.0,70,3.1622776601683795,792.7957735533795
V,5.0,60,3.1622776601683795,617.7155110974529
V,5.0,50,3.1622776601683795,617.7155110974529
V,5.0,40,3.1622776601683795,617.7155110974529
V,5.0,30,25.68741082281611,592.9004158297282
V,5.0,20,25.68741082281611,539.5065530931375
V,5.0,10,25.68741082281611,25.68741082281611
V,5.0,0,25.68741082281611,25.68741082281611
V,6.0,90,3.1622776601683795,654.9487806376184
V,6.0,80,3.1622776601683795,140.00611305111593
V,6.0,70,3.1622776601683795,140.00611305111593
V,6.0,60,3.1622776601683795,73.77819549343397
V,6.0,50,3.1622776601683795,42.2377782389018
V,6.0,40,3.1622776601683795,42.2377782389018
V,6.0,30,3.1622776601683795,42.2377782389018
V,6.0,20,3.1622776601683795,42.2377782389018
V,6.0,10,3.1622776601683795,3.1622776601683795
V,6.0,0,3.1622776601683795,3.1622776601683795
V,7.0,90,3.1622776601683795,174.45702710627066
V,7.0,80,3.1622776601683795,23.808445705025793
V,7.0,70,3.1622776601683795,23.808445705025793
V,7.0,60,3.1622776601683795,12.000000000000002
V,7.0,50,3.1622776601683795,4.0
V,7.0,40,3.1622776601683795,4.0
V,7.0,30,3.1622776601683795,3.1622776601683795
V,7.0,20,3.1622776601683795,3.1622776601683795
V,7.0,10,3.1622776601683795,3.1622776601683795
V,7.0,0,3.1622776601683795,3.1622776601683795
V,8.0,90,3.1622776601683795,26.8809010683559
V,8.0,80,3.1622776601683795,5.000000000000001
V,8.0,70,3.1622776601683795,3.1622776601683795
V,8.0,60,3.1622776601683795,3.1622776601683795
V,8.0,50,3.1622776601683795,3.1622776601683795
V,8.0,40,3.1622776601683795,3.1622776601683795
V,8.0,30,3.1622776601683795,3.1622776601683795
V,8.0,20,3.1622776601683795,3.1622776601683795
V,8.0,10,3.1622776601683795,3.1622776601683795
V,8.0,0,3.1622776601683795,3.1622776601683795
