0,-0.65000
1,1.31250
2,5.83000
2,5.83000
3,7.40750
4,7.71000
5,7.59750
6,6.98000
7,5.88500
8,3.93500
9,3.11250
10,2.79500
11,2.94750
12,1.44000
13,-0.65000
